64050.24	64215.60	45983.26	64357.25	300396	
64050.28	64215.77	45983.20	64357.26	300047	
64050.24	64215.74	45983.22	64357.19	299999	
64050.04	64215.46	45983.23	64357.09	301058	
64050.42	64215.83	45983.20	64357.37	298089	
64050.84	64216.28	45983.31	64357.55	299320	
64050.65	64216.11	45983.22	64357.44	297653	
64050.68	64216.28	45983.40	64357.58	301315	
64050.71	64216.12	45983.22	64357.55	298769	
64050.45	64216.00	45983.26	64357.44	304038	
64051.34	64216.67	45983.04	64358.26	300112	
64050.86	64216.35	45983.17	64357.71	299939	
64050.42	64216.08	45983.21	64357.32	300854	
64050.45	64216.17	45983.17	64357.17	300399	
64050.71	64216.28	45983.23	64357.33	298576	
64050.62	64216.24	45983.23	64357.32	297628	
64050.75	64216.57	45983.18	64357.73	300606	
64050.11	64215.69	45983.32	64357.00	300101	
64050.40	64215.72	45983.26	64357.16	300262	
64050.27	64215.80	45983.22	64357.13	300184	
64050.00	64215.57	45983.17	64356.77	297942	
64050.35	64215.85	45983.20	64357.29	298339	
64051.04	64216.64	45983.25	64358.10	298872	
64050.68	64216.43	45983.23	64357.67	300127	
64050.50	64216.18	45983.20	64357.46	299737	
64050.08	64216.06	45983.17	64357.30	297953	
64050.18	64215.92	45983.17	64357.08	300392	
64050.29	64216.28	45983.27	64357.19	299098	
64050.51	64216.36	45983.19	64357.36	299253	
64049.95	64215.54	45983.19	64356.98	300220	
64050.02	64215.50	45983.16	64356.89	300969	
64050.43	64215.99	45983.12	64357.39	300815	
64050.30	64215.82	45983.29	64357.21	297133	
64049.97	64215.52	45983.16	64356.92	299584	
64050.24	64215.76	45983.25	64357.10	300585	
64050.31	64215.66	45983.26	64357.17	298210	
64050.35	64215.67	45983.26	64357.27	299498	
64050.52	64215.86	45983.25	64357.48	299734	
64050.25	64215.59	45983.15	64357.33	298791	
64050.50	64215.87	45983.22	64357.53	299927	
64050.95	64216.12	45983.19	64358.00	299245	
64051.31	64216.65	45983.25	64358.41	299833	
64050.89	64216.14	45983.25	64357.94	297436	
64050.36	64215.70	45983.24	64357.40	299604	
64050.48	64215.68	45983.13	64357.64	298514	
64050.80	64216.11	45983.10	64357.90	299986	
64051.00	64216.37	45983.16	64358.09	300360	
64050.45	64215.54	45983.09	64357.32	300163	
64050.36	64215.47	45983.17	64357.31	298294	
64050.72	64215.77	45983.24	64357.66	302190	
64050.37	64215.64	45983.12	64357.44	300743	
64050.50	64215.75	45983.13	64357.77	300813	
64050.55	64215.67	45983.12	64357.60	300585	
64050.45	64215.48	45983.17	64357.26	299269	
64050.80	64215.71	45983.23	64357.60	300685	
64050.69	64215.76	45983.17	64357.54	298242	
64050.50	64215.65	45983.10	64357.40	300969	
64050.53	64215.58	45983.15	64357.38	299607	
64050.41	64215.44	45983.10	64357.30	298922	
64050.41	64215.41	45983.21	64357.26	299998	
64050.45	64215.58	45983.22	64357.23	300363	
64050.48	64215.39	45983.18	64357.30	299361	
64050.48	64215.47	45983.16	64357.27	300574	
64050.54	64215.57	45983.17	64357.42	300801	
64050.60	64215.64	45983.05	64357.44	300398	
64050.35	64215.35	45983.05	64357.18	301042	
64050.64	64215.68	45983.05	64357.43	297967	
64050.94	64215.80	45983.01	64357.79	299439	
64050.77	64215.68	45983.14	64357.62	300619	
64050.70	64215.64	45983.10	64357.68	300506	
64050.58	64215.51	45983.09	64357.57	301204	
64050.64	64215.41	45983.08	64357.62	300066	
64050.53	64215.42	45983.12	64357.55	300543	
64050.50	64215.47	45983.16	64357.45	300268	
64050.60	64215.57	45983.12	64357.38	299975	
64050.71	64215.73	45983.07	64357.37	299376	
64050.51	64215.60	45983.01	64357.41	298999	
64050.79	64215.78	45983.15	64357.41	298172	
64050.60	64215.62	45983.14	64357.45	298016	
64050.73	64215.77	45983.17	64357.59	297267	
64050.85	64215.75	45983.15	64357.53	299351	
64051.01	64216.01	45983.16	64357.60	299343	
64050.78	64215.71	45983.18	64357.54	299623	
64051.05	64215.89	45983.24	64357.75	298896	
64050.74	64215.71	45983.20	64357.42	300229	
64050.99	64215.85	45983.28	64357.55	298195	
64051.28	64216.13	45983.15	64357.74	299313	
64051.30	64216.28	45983.28	64357.88	300157	
64051.28	64216.12	45983.26	64357.76	300782	
64051.12	64215.93	45983.24	64357.91	300536	
64051.53	64216.29	45983.16	64358.23	298221	
64051.22	64216.05	45983.21	64358.03	297886	
64050.92	64215.76	45983.09	64357.57	299533	
64050.99	64215.80	45983.10	64357.77	301737	
64050.51	64215.56	45983.21	64357.32	298115	
64050.31	64215.44	45983.18	64357.09	301258	
64050.46	64215.57	45983.10	64357.21	300111	
64050.67	64215.58	45983.11	64357.67	300255	
64050.58	64215.53	45983.08	64357.74	298879	
64050.53	64215.40	45983.07	64357.76	299961	
64051.20	64216.03	45983.17	64358.31	297335	
64051.11	64216.10	45983.14	64358.32	301678	
64050.66	64215.80	45983.07	64357.87	300332	
64050.84	64215.64	45983.16	64357.69	299332	
64051.02	64215.79	45983.16	64357.80	299799	
64050.82	64215.62	45983.20	64357.58	301307	
64050.87	64215.69	45983.11	64357.64	300673	
64050.88	64215.65	45983.20	64357.72	298899	
64051.08	64215.94	45983.24	64358.00	300511	
64051.07	64215.77	45983.07	64357.74	298993	
64050.85	64215.77	45983.15	64357.66	300544	
64051.01	64215.80	45983.15	64357.64	300549	
64050.87	64215.65	45983.10	64357.54	300312	
64050.54	64215.30	45983.14	64357.24	301238	
64050.58	64215.41	45983.13	64357.60	300453	
64050.94	64215.82	45983.12	64357.65	300289	
64051.16	64216.11	45983.28	64357.91	300516	
64050.76	64215.71	45983.13	64357.42	298448	
64050.97	64215.87	45983.13	64357.59	301354	
64050.64	64215.70	45983.12	64357.24	300029	
64050.35	64215.39	45983.10	64357.29	300285	
64050.36	64215.33	45983.08	64357.12	301262	
64050.64	64215.73	45983.08	64357.48	300097	
64051.21	64216.06	45983.15	64357.85	297758	
64050.88	64215.78	45983.09	64357.71	300076	
64050.46	64215.59	45983.10	64357.42	298566	
64050.67	64215.54	45983.14	64357.44	301144	
64050.91	64215.69	45983.11	64357.68	299565	
64051.02	64215.88	45983.16	64357.89	301784	
64050.96	64215.80	45983.16	64357.72	297558	
64050.65	64215.76	45983.15	64357.67	301418	
64050.71	64215.71	45983.21	64357.53	299978	
64050.86	64215.87	45983.16	64357.71	301108	
64051.03	64216.00	45983.14	64357.72	299872	
64051.10	64215.98	45983.13	64357.99	300659	
64050.94	64215.85	45983.14	64357.77	300008	
64051.16	64216.03	45983.15	64357.94	300713	
64051.11	64215.92	45983.17	64358.01	299662	
64050.97	64215.77	45983.16	64357.55	298998	
64051.13	64216.04	45983.04	64357.89	300321	
64051.48	64216.38	45983.17	64358.11	300512	
64051.37	64216.30	45983.07	64358.05	298954	
64051.21	64216.25	45983.23	64357.85	298988	
64051.04	64216.16	45983.17	64357.76	299478	
64051.27	64216.33	45983.13	64357.87	299066	
64050.76	64215.86	45983.05	64357.44	299155	
64050.61	64215.83	45983.07	64357.26	299204	
64050.56	64215.60	45983.09	64357.35	301418	
64050.73	64215.61	45983.17	64357.42	300864	
64050.76	64215.75	45983.15	64357.62	298263	
64050.97	64215.96	45983.14	64357.70	300867	
64051.23	64216.05	45983.13	64357.89	299201	
64051.00	64215.98	45983.10	64357.91	302008	
64050.98	64216.01	45983.01	64357.78	299604	
64050.81	64215.75	45983.00	64357.72	298742	
64051.20	64216.18	45983.15	64358.05	298756	
64051.05	64215.88	45983.16	64357.85	301526	
64050.85	64215.95	45983.10	64357.79	300414	
64051.02	64215.93	45983.16	64357.82	299652	
64050.84	64215.78	45983.08	64357.73	300534	
64050.69	64215.75	45983.10	64357.72	299991	
64050.80	64215.84	45983.05	64357.75	298800	
64050.64	64215.94	45983.10	64357.73	300908	
64050.97	64215.89	45983.16	64357.93	297817	
64050.91	64215.89	45983.02	64358.17	299980	
64051.21	64216.18	45983.01	64358.44	300651	
64051.14	64216.08	45983.08	64358.11	299830	
64051.14	64215.97	45983.04	64358.00	300651	
64050.83	64215.91	45983.03	64358.01	300775	
64051.08	64216.08	45983.09	64358.08	298513	
64050.96	64215.94	45983.10	64358.08	300376	
64051.33	64216.21	45982.99	64358.45	299302	
64050.82	64215.63	45982.94	64357.80	300892	
64050.73	64215.93	45983.06	64357.89	299496	
64050.80	64215.95	45983.19	64357.89	299916	
64051.21	64216.30	45983.03	64358.34	299812	
64051.26	64216.29	45983.10	64358.46	299358	
64051.07	64216.00	45983.05	64357.95	299703	
64050.69	64215.80	45983.00	64357.70	300772	
64050.78	64215.86	45983.09	64357.57	300878	
64051.19	64216.14	45983.01	64357.98	300177	
64051.11	64216.10	45983.12	64357.74	300792	
64050.88	64215.79	45983.12	64357.65	299791	
64051.64	64216.38	45983.09	64358.29	299344	
64051.13	64215.80	45983.11	64357.95	300941	
64050.91	64215.83	45983.05	64358.02	299856	
64051.04	64215.83	45983.07	64357.85	300364	
64051.04	64215.85	45983.05	64357.87	298741	
64050.97	64215.91	45983.08	64357.89	298190	
64051.02	64216.06	45983.15	64358.00	299740	
64051.03	64216.09	45983.12	64357.99	297239	
64050.86	64215.95	45983.08	64358.02	300541	
64051.08	64216.00	45983.13	64358.17	297392	
64050.93	64215.96	45983.08	64357.89	301190	
64050.85	64215.85	45983.05	64357.79	298952	
64050.79	64216.03	45983.11	64358.00	299521	
64050.74	64215.81	45983.06	64357.85	298489	
64050.96	64216.01	45983.07	64358.00	299066	
64051.01	64215.95	45983.08	64358.00	298087	
64050.69	64215.91	45983.09	64357.79	299525	
64051.23	64216.08	45983.03	64358.11	300350	
64051.07	64216.16	45983.06	64358.05	297256	
64050.71	64215.96	45983.13	64357.87	299305	
64050.98	64216.19	45983.15	64358.06	298403	
64051.13	64216.10	45983.14	64358.25	301120	
64051.16	64216.17	45983.03	64358.04	298844	
64051.55	64216.58	45983.03	64358.59	299450	
64051.95	64216.98	45983.08	64358.94	300313	
64051.12	64216.14	45983.20	64358.15	299317	
64051.55	64216.57	45983.15	64358.51	299852	
64051.21	64216.11	45983.14	64357.98	300894	
64050.96	64215.95	45983.18	64357.85	299299	
64051.14	64216.31	45983.18	64358.28	300625	
64050.89	64216.06	45983.18	64357.98	300242	
64051.10	64216.34	45983.10	64358.19	298273	
64050.82	64216.05	45982.98	64357.81	299218	
64050.96	64216.07	45983.07	64357.92	298592	
64050.92	64216.04	45982.97	64357.92	299348	
64050.93	64216.00	45982.98	64357.87	299833	
64051.77	64216.80	45983.13	64358.80	300780	
64051.53	64216.60	45983.13	64358.58	299270	
64050.32	64215.55	45983.00	64357.51	299853	
64050.47	64215.82	45983.04	64357.67	299581	
64051.20	64216.35	45983.09	64358.29	301212	
64053.08	64218.48	45983.13	64360.16	298238	
64051.54	64216.76	45983.07	64358.67	303192	
64051.43	64216.73	45983.07	64358.58	300629	
64051.44	64216.69	45983.08	64358.26	297896	
64051.44	64216.85	45983.15	64358.64	300270	
64050.87	64216.41	45983.10	64358.18	298492	
64051.68	64217.08	45983.13	64358.82	297716	
64052.33	64217.79	45983.17	64359.41	300430	
64051.22	64216.80	45983.03	64358.48	300969	
64050.83	64216.26	45983.21	64357.92	298649	
64050.77	64216.25	45983.21	64358.07	300326	
64050.32	64215.81	45983.13	64357.51	300847	
64051.38	64216.84	45983.17	64358.57	299683	
64052.06	64217.57	45983.10	64359.30	300453	
64051.01	64216.56	45983.13	64358.26	299440	
64050.70	64216.28	45983.18	64357.94	300036	
64050.73	64216.42	45983.16	64358.09	300012	
64051.01	64216.66	45983.20	64358.57	300417	
64051.00	64216.59	45983.23	64358.40	300195	
64050.50	64216.17	45983.18	64357.90	299464	
64050.25	64215.72	45983.23	64357.29	300627	
64050.53	64216.01	45983.17	64357.76	299272	
64050.82	64216.10	45983.08	64357.84	298277	
64050.64	64216.04	45983.10	64357.89	301027	
64050.18	64215.77	45983.15	64357.48	298017	
64050.82	64216.24	45983.08	64358.13	298671	
64051.55	64217.04	45983.05	64358.94	300216	
64051.19	64216.89	45983.19	64358.46	305067	
64051.05	64216.48	45983.16	64358.30	299637	
64051.09	64216.83	45983.05	64358.43	300031	
64050.73	64216.37	45983.15	64357.89	299940	
64050.80	64216.54	45983.10	64358.08	301047	
64050.75	64216.29	45983.04	64358.03	298020	
64051.21	64216.62	45983.07	64358.44	301002	
64051.72	64217.01	45983.17	64358.94	297579	
64052.17	64217.34	45983.08	64359.23	301343	
64050.18	64215.47	45983.03	64357.44	298218	
64052.06	64217.30	45983.17	64359.36	300626	
64051.22	64216.66	45983.10	64358.52	299594	
64051.68	64217.00	45983.13	64358.77	301805	
64050.89	64216.23	45983.14	64358.11	300834	
64050.78	64216.14	45983.15	64358.10	298055	
64051.35	64216.59	45983.05	64358.81	299048	
64051.85	64217.09	45983.22	64358.91	300093	
64051.50	64216.85	45983.07	64358.55	299996	
64050.41	64215.78	45983.15	64357.60	300241	
64050.48	64215.66	45983.07	64357.61	299897	
64051.22	64216.40	45983.05	64358.24	299654	
64051.17	64216.45	45983.03	64358.33	300143	
64051.28	64216.59	45983.14	64358.45	300917	
64051.11	64216.35	45983.14	64358.16	299735	
64050.46	64216.00	45983.21	64357.58	297451	
64050.28	64215.66	45983.18	64357.26	300499	
64050.63	64215.90	45983.16	64357.67	298836	
64050.01	64215.41	45983.16	64357.42	299319	
64050.52	64215.83	45983.00	64357.64	299205	
64050.73	64215.86	45983.14	64357.75	300220	
64050.29	64215.65	45983.16	64357.45	299312	
64050.26	64215.59	45983.06	64357.35	299894	
64050.51	64215.96	45983.05	64357.68	297998	
64050.60	64216.05	45983.16	64357.91	299989	
64050.30	64215.92	45983.06	64357.53	299562	
64050.34	64215.99	45983.06	64357.51	300245	
64050.50	64215.98	45983.16	64357.61	299798	
64050.49	64216.08	45983.12	64357.66	300063	
64050.43	64215.82	45983.08	64357.36	300419	
64050.36	64215.60	45982.97	64357.33	298270	
64050.33	64215.74	45982.96	64357.30	299405	
64050.53	64216.01	45982.98	64357.74	299118	
64050.72	64216.10	45983.06	64357.83	301555	
64050.39	64215.88	45982.98	64357.59	300604	
64050.57	64216.14	45983.00	64357.72	300073	
64050.23	64215.67	45983.03	64357.51	299609	
64050.48	64215.78	45983.01	64357.53	298857	
64050.70	64216.20	45983.15	64357.66	300735	
64050.62	64216.14	45983.05	64357.67	301216	
64050.57	64216.00	45983.02	64357.76	299874	
64050.66	64215.96	45983.05	64357.76	299834	
64050.36	64215.84	45983.07	64357.67	298881	
64050.47	64216.03	45983.00	64357.77	301087	
64050.44	64215.74	45982.97	64357.41	300193	
64050.73	64215.93	45983.12	64357.70	299933	
64050.39	64215.79	45983.15	64357.46	299327	
64050.40	64215.84	45983.15	64357.63	300810	
64050.65	64215.91	45983.00	64357.67	300130	
64050.55	64215.96	45983.18	64357.70	299119	
64050.93	64216.19	45983.15	64358.14	299444	
64050.60	64216.08	45982.96	64357.87	299242	
64050.69	64216.06	45983.11	64357.99	301770	
64050.80	64216.23	45983.06	64358.15	300066	
64050.49	64215.85	45983.26	64357.92	300368	
64050.57	64215.91	45983.20	64357.91	299990	
64050.68	64216.00	45983.19	64357.99	298648	
64050.64	64216.04	45983.14	64357.86	301087	
64050.58	64216.17	45983.17	64357.91	297761	
64050.80	64216.22	45983.17	64358.20	300748	
64050.42	64215.94	45983.14	64357.77	298708	
64050.38	64215.84	45983.05	64357.73	298433	
64050.42	64215.94	45983.05	64357.87	298381	
64050.52	64215.99	45983.05	64358.05	299904	
64050.76	64215.94	45983.19	64357.96	300533	
64050.74	64216.04	45983.16	64358.02	300950	
64051.09	64216.24	45983.05	64358.13	298829	
64050.76	64216.22	45983.10	64358.05	299804	
64050.49	64215.79	45983.03	64357.69	297316	
64050.44	64215.83	45983.06	64357.96	298465	
64050.46	64215.81	45983.14	64357.69	298716	
64050.82	64215.97	45983.08	64357.82	301041	
64051.00	64216.05	45983.09	64358.05	297644	
64051.52	64216.55	45983.10	64358.53	300679	
64050.75	64216.13	45983.16	64358.09	297484	
64050.18	64215.56	45983.04	64357.56	300781	
64050.61	64215.75	45983.18	64357.89	300574	
64050.51	64215.76	45983.17	64357.71	299017	
64051.30	64216.51	45983.14	64358.52	299930	
64051.08	64216.33	45983.15	64358.30	301050	
64051.44	64216.55	45983.22	64358.57	297393	
64050.70	64215.90	45983.22	64358.09	301122	
64050.84	64216.09	45983.08	64357.91	297606	
64050.96	64216.02	45983.14	64358.04	301496	
64050.38	64215.49	45983.12	64357.54	300504	
64050.72	64215.69	45983.12	64357.88	298316	
64050.80	64215.75	45983.08	64357.85	305769	
64050.80	64215.88	45983.12	64357.81	297476	
64050.36	64215.65	45983.09	64357.66	301201	
64051.30	64216.11	45983.18	64358.47	298516	
64050.89	64215.93	45982.98	64358.13	301081	
64050.39	64215.71	45983.12	64357.73	299752	
64050.57	64215.58	45983.12	64357.89	300288	
64051.09	64216.21	45983.22	64358.14	298737	
64050.72	64215.85	45983.10	64357.96	300949	
64051.02	64216.09	45983.09	64358.46	299942	
64051.02	64216.31	45983.05	64358.40	299737	
64050.74	64215.97	45983.12	64358.29	300216	
64050.71	64215.79	45983.11	64358.16	300161	
64051.22	64216.20	45983.21	64358.47	298054	
64050.62	64215.77	45983.09	64358.08	299757	
64050.91	64216.24	45983.12	64358.35	300365	
64050.87	64216.23	45983.16	64358.19	298345	
64051.12	64216.12	45983.11	64358.37	299478	
64051.31	64216.59	45983.14	64358.69	300437	
64051.01	64216.34	45983.13	64358.33	299491	
64050.77	64216.19	45983.24	64358.11	298604	
64050.44	64215.58	45983.19	64357.71	300744	
64050.57	64215.80	45983.07	64357.94	300924	
64050.61	64215.84	45983.22	64357.97	300402	
64050.57	64215.77	45983.09	64357.94	300957	
