526,42	0001154
492,36	0001181
461,67	0001181
461,67	0001120
429,21	0001120
396,81	0001176
396,81	0001176
362,75	0001101
362,75	0001101
330,31	0000968
296,43	0000968
296,43	0001100
264,07	0001100
231,55	0001065
231,55	0001065
199,13	0001023
166,74	0001003
166,74	0001003
134,49	0000999
102,01	0000999
102,01	0001026
69,58	0001026
69,58	0001059
35,51	0001059
8,09	0001082
8,09	0001082
1,82	0001012
1,54	0001012
1,54	0001028
1,46	0001028
1,43	0000996
1,43	0000996
1,38	0000998
1,36	0000998
1,36	0001004
1,35	0001004
1,35	0001038
1,33	0001038
1,30	0000984
1,30	0000984
1,30	0001050
1,29	0001034
1,29	0001034
1,32	0001016
1,27	0001016
1,27	0001026
1,27	0001026
1,27	0001026
1,25	0001026
1,25	0001006
1,25	0001006
1,24	0000990
1,26	0000990
1,26	0001045
1,27	0001045
1,27	0001088
1,27	0001088
1,23	0001031
1,23	0001031
1,23	0001058
1,24	0001058
1,24	0001012
1,21	0001012
1,23	0001018
1,23	0001018
31,59	0001062
63,93	0000999
63,93	0000999
96,21	0001067
128,67	0001067
128,67	0001042
162,66	0001042
193,48	0001032
193,48	0001032
225,87	0000998
225,87	0000998
259,82	0001023
292,13	0001023
326,17	0000983
326,17	0000983
358,59	0001056
391,05	0001054
391,05	0001054
423,29	0001125
455,71	0001125
455,71	0001140
488,15	0001140
488,15	0001166
520,62	0001166
552,96	0001159
552,96	0001159
585,22	0001178
617,63	0001178
617,63	0001187
650,02	0001187
682,42	0001211
682,42	0001211
714,86	0001261
747,12	0001261
747,12	0001305
781,14	0001305
781,14	0001287
813,56	0001287
845,94	0001342
845,94	0001409
878,39	0001409
910,83	0001390
910,83	0001390
943,08	0001416
977,09	0001416
977,09	0001473
1009,58	0001473
1041,89	0001547
1041,89	0001547
1072,70	0001522
1104,96	0001522
1104,96	0001553
1137,40	0001553
1169,76	0001645
1169,76	0001645
1202,20	0001661
1202,20	0001661
1234,59	0001732
1266,88	0001732
1266,88	0001783
1299,27	0001783
1331,68	0001741
1331,68	0001741
1364,10	0001858
1398,12	
1398,12	
1430,37	
1462,79	
1462,79	
1495,22	
1527,62	
1527,62	0002033
1560,05	0002169
1592,29	0002222
1592,29	0002214
1624,73	0002271
1624,73	0002278
1658,74	0002343
1691,16	0002462
1691,16	0002567
1723,58	0002498
1757,51	0002526
1757,51	0002540
1791,46	0002647
1823,91	0002905
1823,91	0002708
1856,26	0002801
1856,26	0002851
1890,31	0003040
1922,72	0002910
1922,72	0003031
1954,96	0003088
1987,39	0003225
1987,39	0003222
2019,86	0003175
2053,89	0003369
2053,89	0003381
2086,24	0003358
2118,48	0003600
2118,48	0003621
2152,51	0003629
2152,51	0003783
2184,92	0003654
2217,30	0003627
2217,30	0003891
2249,74	0003720
2282,00	0004031
2282,00	0004039
2314,39	0004223
2348,40	0004294
2348,40	0004374
2380,85	0004605
2411,61	0004476
2411,61	0004710
2442,28	0004816
2474,67	0004885
2474,67	0005021
2508,76	0005157
2508,76	0005175
2541,16	0005351
2573,50	0005416
2573,50	0005470
2605,75	0005741
2638,19	0005700
2638,19	0005995
2672,18	0006278
2704,63	0006398
2704,63	0006365
2737,00	0006479
2737,00	0006915
2769,31	0007053
2801,67	0007032
2801,67	0007134
2834,06	0007585
2866,49	0007740
2866,49	0008067
2898,93	0008284
2932,83	0008353
2932,83	0008793
2965,19	0009356
2999,28	0009453
2999,28	0009933
3031,69	0010527
3064,12	0010767
3064,12	0011029
3096,49	0011629
3130,38	0012053
3130,38	0012750
3164,39	0013066
3196,82	0013799
3196,82	0013904
3229,19	0014555
3263,26	0015286
3263,26	0015858
3295,50	0016385
3327,87	0016808
3327,87	0017440
3361,87	0017716
3361,87	0017659
3394,35	0018760
3426,71	0019717
3426,71	0020603
3460,73	0021040
3493,07	0021765
3493,07	0021954
3527,07	0022601
3559,41	0022899
3559,41	0023055
3591,83	0023780
3625,86	0023916
3625,86	0024317
3658,10	0024518
3658,10	0024358
3690,50	0024820
3724,54	0025060
3724,54	0025148
3755,42	0025190
3789,40	0025018
3789,40	0025412
3821,63	0024470
3855,64	0025061
3855,64	0024596
3888,06	0024363
3922,02	0024297
3922,02	0023939
3956,12	0023483
3988,46	0023533
3988,46	0023285
3999,92	0023489
4000,04	0023575
4000,04	0023237
4000,10	0023496
4000,10	0023528
4000,13	0023331
4000,19	0023467
4000,19	0023327
4000,17	0023645
4000,22	0023676
4000,22	0023486
4000,19	0023630
4000,20	0023190
4000,20	0023451
4000,25	0023394
4000,21	0023518
4000,21	0023840
4000,22	0023778
4000,22	0023405
4000,22	0023828
4000,24	0023575
4000,24	0023371
4000,24	0023604
4000,24	0023561
4000,24	0023156
4000,24	0023409
4000,28	0023361
4000,28	0023934
4000,24	0023551
4000,25	0023628
4000,25	0023361
4000,28	0023394
4000,26	0022937
4000,26	0023651
4000,29	0023408
4000,26	0023445
4000,26	0023970
4000,27	0023529
4000,29	0023870
4000,29	0023376
4000,26	0023618
4000,32	0023854
4000,32	0023713
4000,27	0023593
4000,27	0023504
4000,27	0023520
4000,31	0023915
4000,27	0023430
4000,27	0023669
3972,68	0024136
3972,68	0024095
3940,35	0024100
3906,31	0024615
3906,31	0024800
3873,94	0024773
3841,71	0025091
3841,71	0025016
3809,36	0025511
3800,51	0025617
3800,51	0025359
3800,44	0025237
3800,42	0024929
3800,41	0025472
3800,41	0025062
3800,41	0025185
3800,41	0025428
3800,41	0025321
3800,42	0025390
3800,40	0024857
3800,40	0025059
3800,41	0025297
3800,39	0025623
3800,39	0025429
3800,40	0024760
3800,40	0024935
3800,41	0025772
3800,40	0025336
3800,40	0025760
3800,38	0025121
3800,39	0025381
3800,39	0025446
3800,41	0025380
3800,43	0025237
3800,43	0025549
3800,40	0025345
3800,39	0025161
3800,39	0025195
3800,39	0025368
3800,40	0025708
3800,40	0025279
3800,38	0025438
3800,39	0025382
3800,39	0025262
3800,37	0025024
3800,37	0025165
3800,40	0025712
3800,39	0025268
3800,39	0025201
3800,39	0025364
3800,39	0025114
3800,39	0024599
3800,37	0024937
3800,38	0025295
3800,38	0025192
3789,19	0025695
3755,26	0025876
3755,26	0025487
3722,90	0025687
3692,14	0025345
3692,14	0025344
3659,90	0024680
3625,89	0025231
3625,89	0024230
3600,70	0024286
3600,59	0024089
3600,59	0024333
3600,52	0024313
3600,52	0024539
3600,51	0024280
3600,50	0024313
3600,50	0024463
3600,50	0024475
3600,52	0023735
3600,52	0024529
3600,49	0024464
3600,48	0024786
3600,48	0024095
3600,48	0024431
3600,48	0023919
3600,48	0024189
3600,49	0024299
3595,97	0024455
3595,97	0024066
3562,28	0023935
3529,96	0023224
3529,96	0022724
3497,80	0022479
3497,80	0021969
3465,34	0021328
3432,97	0020865
3432,97	0020321
3401,74	0019714
3400,66	0019823
3400,66	0019561
3400,62	0019578
3400,60	0019380
3400,60	0019561
3400,61	0019093
3400,58	0019386
3400,58	0019434
3400,60	0018958
3400,60	0019691
3400,58	0019523
3400,58	0019429
3400,58	0019362
3400,58	0019606
3400,61	0019487
3400,61	0019076
3400,59	0019081
3400,59	0019696
3400,63	0019273
3400,58	0019151
3400,58	0019360
3400,58	0019118
3400,62	0019318
3400,62	0019342
3400,57	0019533
3414,83	0019196
3414,83	0019688
3446,99	0020476
3446,99	0021123
3479,34	0021950
3513,42	0022037
3513,42	0022488
3547,42	0022735
3579,74	0023406
3579,74	0024009
3611,98	0024628
3645,98	0024810
3645,98	0024829
3678,37	0025067
3710,74	0025314
3710,74	0025524
3743,25	0025693
3777,05	0025234
3777,05	0025499
3809,39	0025079
3843,38	0025059
3843,38	0025241
3875,93	0024796
3908,21	0024280
3908,21	0024682
3942,23	0024147
3942,23	0023880
3974,45	0024014
4000,04	0023458
4000,04	0023477
4000,17	0023709
4000,20	0023184
4000,20	0023921
4000,21	0023655
4000,21	0023650
4000,23	0023628
4000,23	0023713
4000,23	0023500
4000,23	0023504
4000,26	0023916
4000,26	0023686
4000,25	0023689
4000,27	0023273
4000,27	0023715
4000,27	0023273
4000,27	0023558
4000,26	0023219
4000,27	0023551
4000,27	0023529
4000,28	0023229
4000,27	0023726
4000,27	0024183
4000,29	0024014
4000,32	0023392
4000,32	0023519
4000,30	0023757
4000,29	0023771
4000,29	0023410
4000,34	0023437
4000,31	0023602
4000,31	0024011
4000,34	0023726
4000,34	0023701
4000,30	0023595
4000,31	0023414
4000,31	0022894
4000,27	0023545
4000,30	0023679
4000,30	0023431
4000,32	0023647
4000,30	0023470
4000,30	0023580
4000,29	0023609
4000,29	0023600
4000,33	0023551
4000,32	0023567
4000,32	0023409
4000,32	0023433
4000,32	0023653
4000,29	0023830
4000,29	0023693
4000,35	0023279
4000,31	0023569
4000,31	0023591
4000,29	0023974
4000,31	0023909
4000,31	0023363
4000,32	0023785
4000,36	0023568
4000,36	0023436
4000,32	0023503
4000,30	0023520
4000,30	0023536
4000,33	0023592
4000,33	0023595
4000,31	0023590
4000,33	0023509
4000,33	0023591
4000,32	0024084
4000,31	0023484
4000,31	0023465
4000,34	0023568
4000,31	0023366
4000,31	0023933
4000,32	0023757
4000,36	0024024
4000,33	0023626
4000,33	0023623
4000,32	0023808
4000,32	0023472
4000,32	0023734
4000,33	0023238
4000,33	0023926
4000,33	0023831
4000,31	0023752
4000,31	0023621
4000,31	0023630
4000,31	0023587
4000,31	0022045
3971,86	0006790
3971,86	0003609
3938,11	0002467
3905,89	0000732
3905,89	0000168
3873,82	0000030
3840,00	0000002
3840,00	0000000
3807,79	0000000
3775,64	0000000
3775,64	
3741,83	
3741,83	
3708,14	
3675,94	
3675,94	
3643,73	
3609,87	
3609,87	
3577,67	
3545,64	
3545,64	
3511,83	
3479,53	
3479,53	
3447,34	
3447,34	
3413,60	
3381,38	
3381,38	
	
3315,28	
3315,28	
3283,06	
3249,43	
3249,43	
3217,15	
3217,15	
3184,94	
3152,74	
3152,74	
3120,65	
3088,47	
3088,47	
3056,24	
3024,03	
3024,03	
2991,78	
2958,07	
2958,07	
2925,84	
2893,66	
2893,66	
2859,79	
2827,70	
2827,70	
2795,50	
2795,50	
2795,50	
2795,50	
2697,38	
2569,41	
2569,41	
2434,31	
2305,64	
2305,64	
2170,98	
2170,98	
2042,13	
1913,25	
1913,25	
1778,04	
1649,82	
1649,82	
1521,00	
1392,22	
1392,22	
1256,97	
1128,01	
1128,01	
999,72	
999,72	
864,53	
735,69	
735,69	
600,35	
472,12	
472,12	
336,74	
207,84	
207,84	
79,27	
30,74	
30,74	
15,18	
15,18	
8,10	
4,24	
4,24	
2,30	
1,70	
1,70	
1,59	
1,55	
1,55	
1,51	
1,51	
1,48	
1,43	
1,43	
1,43	
1,41	
1,41	
1,36	
1,34	
1,34	
1,34	
1,30	
1,30	
1,31	
1,28	
1,28	
1,27	
1,27	
1,27	
1,25	
1,25	
1,26	
1,22	
1,22	
1,21	
1,22	
1,22	
1,22	
1,20	
1,20	
1,20	
1,20	
1,18	
1,19	
1,19	
1,17	
1,14	
1,14	
1,17	
1,16	
1,16	
1,14	
1,14	
1,14	
1,15	
1,15	
1,13	
1,13	
1,13	
1,14	
1,12	
1,12	
1,11	
1,11	
1,13	
1,09	
1,09	
1,10	
1,11	
1,11	
1,10	
1,08	
1,08	
1,10	
1,09	
1,09	
1,08	
1,08	
1,09	
1,09	
1,09	
1,08	
1,07	
1,07	
1,08	
1,09	
1,09	
1,07	
1,07	
1,07	
1,01	
1,07	
1,07	
1,05	
1,05	
1,05	
1,08	
1,08	
1,06	
1,05	
1,05	
1,04	
1,05	
1,05	
1,03	
1,14	
1,14	
1,03	
1,03	
1,04	
1,03	
1,03	
2,37	
1,09	
1,09	
1,04	
1,04	
1,04	
1,02	
1,02	
1,04	
1,03	
1,03	
1,03	
1,02	
1,02	
1,03	
1,02	
1,02	
1,02	
1,02	
1,03	
1,03	
1,03	
1,01	
1,01	
1,01	
	
